,entropy_raw,entropy_reduction,effective_entropy,reliability,ber,stability_param,voltage_ratio,temperature,storage_pattern,ecc_type,ecc_kwargs,aging_cycles,ecc_str,variation_type
114,0.9936507116910404,0.125,0.8686507116910404,0.775625,0.224375,,1.2,25,optimized,BCH,{'t': 2},200,BCH(t=2),environment
115,0.9998238825988728,0.3125,0.6873238825988728,0.814375,0.185625,,1.2,25,optimized,BCH,{'t': 5},200,BCH(t=5),environment
116,0.9936507116910404,0.0,0.9936507116910404,0.7246874999999999,0.2753125,,1.2,85,static,None,{},200,None,environment
117,0.9992954443621549,0.0625,0.9367954443621549,0.70953125,0.29046875,,1.2,85,static,Hamming,{},200,Hamming,environment
118,0.9992954443621549,0.125,0.8742954443621549,0.6778124999999999,0.3221875,,1.2,85,static,BCH,{'t': 2},200,BCH(t=2),environment
119,0.9992954443621549,0.3125,0.6867954443621549,0.69671875,0.30328125,,1.2,85,static,BCH,{'t': 5},200,BCH(t=5),environment
120,0.9984144269374469,0.0,0.9984144269374469,0.6910937500000001,0.30890625,,1.2,85,random,None,{},200,None,environment
121,0.9992954443621549,0.0625,0.9367954443621549,0.73765625,0.26234375,,1.2,85,random,Hamming,{},200,Hamming,environment
122,0.9955927544527945,0.125,0.8705927544527945,0.7068749999999999,0.293125,,1.2,85,random,BCH,{'t': 2},200,BCH(t=2),environment
123,0.9971803988942642,0.3125,0.6846803988942642,0.6984375,0.3015625,,1.2,85,random,BCH,{'t': 5},200,BCH(t=5),environment
124,0.9992954443621549,0.0,0.9992954443621549,0.75328125,0.24671875,,1.2,85,optimized,None,{},200,None,environment
125,0.9886994082884974,0.0625,0.9261994082884974,0.764375,0.235625,,1.2,85,optimized,Hamming,{},200,Hamming,environment
126,0.9984144269374469,0.125,0.8734144269374469,0.7471875,0.2528125,,1.2,85,optimized,BCH,{'t': 2},200,BCH(t=2),environment
127,0.985687679358613,0.3125,0.673187679358613,0.7457812500000001,0.25421875,,1.2,85,optimized,BCH,{'t': 5},200,BCH(t=5),environment
